image_name,target
ISIC_0052060,0.04993311548605561
ISIC_0052349,0.03057257831096649
ISIC_0058510,0.023258282337337732
ISIC_0073313,0.02249376755207777
ISIC_0073502,0.03851970657706261
ISIC_0074618,0.049969044514000416
ISIC_0076801,0.029354948084801435
ISIC_0077586,0.050755586475133896
ISIC_0082004,0.0673496276140213
ISIC_0082785,0.10316033288836479
ISIC_0085332,0.020012598019093275
ISIC_0087243,0.03771802503615618
ISIC_0088167,0.03347830940037966
ISIC_0089356,0.018002420663833618
ISIC_0090283,0.043488685972988605
ISIC_0092481,0.029245676938444376
ISIC_0095455,0.02193101169541478
ISIC_0095790,0.02658809395506978
ISIC_0097719,0.04997015930712223
ISIC_0099348,0.08948785252869129
ISIC_0101040,0.029706919565796852
ISIC_0101383,0.045744603499770164
ISIC_0105104,0.07191358041018248
ISIC_0108196,0.04083005664870143
ISIC_0112420,0.13607174903154373
ISIC_0114232,0.020525292959064245
ISIC_0115798,0.024010670837014914
ISIC_0116844,0.027046099305152893
ISIC_0126432,0.03585423296317458
ISIC_0131485,0.0279594580642879
ISIC_0131912,0.02637886442244053
ISIC_0131978,0.029393809381872416
ISIC_0139322,0.04426463274285197
ISIC_0142066,0.05306407157331705
ISIC_0143109,0.05301493871957064
ISIC_0148210,0.03370543057098985
ISIC_0148937,0.037425173446536064
ISIC_0150213,0.03695321409031749
ISIC_0152553,0.022208417300134897
ISIC_0153127,0.02931983210146427
ISIC_0154289,0.03100147284567356
ISIC_0155813,0.0909363217651844
ISIC_0155983,0.1199832372367382
ISIC_0157088,0.04077421687543392
ISIC_0158761,0.026970014441758394
ISIC_0161963,0.058148122392594814
ISIC_0165178,0.07175218313932419
ISIC_0165230,0.07546774949878454
ISIC_0165615,0.026985832955688238
ISIC_0165617,0.04116065660491586
ISIC_0165674,0.032210932578891516
ISIC_0165928,0.04665086604654789
ISIC_0166561,0.029070828575640917
ISIC_0168125,0.05610198527574539
ISIC_0169378,0.06472496688365936
ISIC_0169575,0.02861809404566884
ISIC_0169906,0.0829122681170702
ISIC_0171865,0.07083837036043406
ISIC_0172678,0.030336714815348387
ISIC_0174800,0.03365794802084565
ISIC_0175014,0.07280787359923124
ISIC_0175798,0.12882432527840137
ISIC_0176152,0.03370595443993807
ISIC_0177083,0.026818882208317518
ISIC_0178235,0.07848665304481983
ISIC_0178258,0.06674606073647738
ISIC_0178428,0.04228622047230601
ISIC_0178741,0.06572432443499565
ISIC_0180057,0.0384934195317328
ISIC_0182213,0.035229422617703676
ISIC_0183334,0.02527700923383236
ISIC_0183449,0.09068722371011972
ISIC_0183658,0.025599803309887648
ISIC_0183771,0.03488462697714567
ISIC_0186715,0.06001189164817333
ISIC_0187786,0.029886705800890923
ISIC_0188485,0.04624661058187485
ISIC_0191895,0.05099612846970558
ISIC_0192184,0.04203994572162628
ISIC_0192807,0.0262070931494236
ISIC_0193289,0.06823647487908602
ISIC_0194115,0.03367226757109165
ISIC_0195744,0.08309899736195803
ISIC_0195995,0.028386153746396303
ISIC_0196159,0.07456403691321611
ISIC_0196622,0.04324746411293745
ISIC_0196807,0.034584940411150455
ISIC_0197182,0.04565313272178173
ISIC_0197440,0.04742716159671545
ISIC_0197860,0.0369610576890409
ISIC_0198376,0.024928974453359842
ISIC_0198622,0.03531078388914466
ISIC_0199195,0.043016554322093725
ISIC_0199718,0.033621703274548054
ISIC_0199780,0.025198493618518114
ISIC_0200120,0.1648795511573553
ISIC_0204399,0.039114362094551325
ISIC_0204875,0.027626918628811836
ISIC_0205627,0.02713069226592779
ISIC_0206261,0.03279562061652541
ISIC_0206934,0.08588388282805681
ISIC_0207197,0.03697122586891055
ISIC_0208233,0.07397734094411135
ISIC_0209640,0.024834003299474716
ISIC_0210915,0.02846185863018036
ISIC_0212435,0.020486266119405627
ISIC_0212468,0.0285024531185627
ISIC_0213848,0.02543413359671831
ISIC_0216203,0.0441693183965981
ISIC_0216447,0.13677037507295609
ISIC_0220438,0.2073979489505291
ISIC_0220466,0.04087726213037968
ISIC_0223354,0.03725730674341321
ISIC_0223463,0.06894981116056442
ISIC_0223760,0.03139694547280669
ISIC_0224309,0.03523099981248379
ISIC_0225471,0.033577566500753164
ISIC_0225894,0.039597608614712954
ISIC_0226234,0.027313110418617725
ISIC_0227767,0.031021300237625837
ISIC_0228452,0.03328344877809286
ISIC_0229266,0.032602365128695965
ISIC_0230247,0.028632572386413813
ISIC_0230499,0.04622288886457682
ISIC_0231539,0.02755329106003046
ISIC_0231788,0.022778278682380915
ISIC_0232763,0.05245550163090229
ISIC_0235107,0.049935872200876474
ISIC_0235501,0.07939146086573601
ISIC_0235505,0.08073497004806995
ISIC_0235542,0.03566457238048315
ISIC_0238185,0.02727295085787773
ISIC_0238872,0.07232556398957968
ISIC_0239635,0.0402669794857502
ISIC_0240839,0.03563276445493102
ISIC_0241566,0.034596572164446115
ISIC_0243686,0.036748381331562996
ISIC_0243937,0.042898355051875114
ISIC_0244266,0.04560413444414735
ISIC_0244465,0.031030533835291862
ISIC_0244617,0.047415951266884804
ISIC_0244885,0.030950589571148157
ISIC_0245273,0.05154725722968578
ISIC_0246008,0.032421317882835865
ISIC_0246211,0.028388011269271374
ISIC_0248702,0.03615687135607004
ISIC_0251455,0.05133629683405161
ISIC_0251656,0.049803104251623154
ISIC_0252811,0.0644072862342
ISIC_0254594,0.024023220408707857
ISIC_0255112,0.02753982925787568
ISIC_0256267,0.019632962998002768
ISIC_0258149,0.030056969728320837
ISIC_0258489,0.03631702996790409
ISIC_0258717,0.04044544091448188
ISIC_0259209,0.06542447861284018
ISIC_0259237,0.041545018553733826
ISIC_0261866,0.10747308284044266
ISIC_0261904,0.03160933963954449
ISIC_0261907,0.026666229590773582
ISIC_0262392,0.027756361290812492
ISIC_0262492,0.043485750909894705
ISIC_0263920,0.03814165713265538
ISIC_0265011,0.029653930105268955
ISIC_0267082,0.027431769762188196
ISIC_0268025,0.036668214946985245
ISIC_0268451,0.028128653299063444
ISIC_0269476,0.023589656222611666
ISIC_0270022,0.05498684663325548
ISIC_0270367,0.035964478738605976
ISIC_0271223,0.03292743302881718
ISIC_0272190,0.03286346234381199
ISIC_0273533,0.03715716302394867
ISIC_0274458,0.06322676595300436
ISIC_0274698,0.045413422863930464
ISIC_0274789,0.14500358328223228
ISIC_0276718,0.027813979424536228
